id_OSM,LATITUD,LONGITUD,coord
node/3128523574,40.4502977,-3.5987447,"(40.4502977, -3.5987447000000001)"
node/3128523576,40.4503121,-3.5993522,"(40.450312099999998, -3.5993521999999998)"
node/3128523577,40.4503328,-3.6001252,"(40.450332799999998, -3.6001251999999999)"
node/3128523582,40.4504974,-3.6004231,"(40.450497400000003, -3.6004231)"
node/3128523587,40.4510749,-3.5881872,"(40.451074900000002, -3.5881872000000001)"
node/3172401643,40.4085709,-3.5256934,"(40.408570900000001, -3.5256934000000002)"
node/3172401644,40.4086537,-3.5252729,"(40.408653700000002, -3.5252729)"
node/3172401645,40.4087276,-3.5248554,"(40.408727599999999, -3.5248553999999999)"
node/3172401646,40.4088082,-3.5244497,"(40.408808200000003, -3.5244496999999999)"
node/3172401647,40.4088597,-3.5213977,"(40.408859700000001, -3.5213977000000001)"
node/3172401648,40.4088955,-3.5240263,"(40.4088955, -3.5240263000000001)"
node/3172401649,40.4088977,-3.5233118,"(40.408897699999997, -3.5233118000000001)"
node/3172401650,40.4089335,-3.5259462,"(40.408933500000003, -3.5259461999999999)"
node/3172401651,40.4089582,-3.5227678,"(40.408958200000001, -3.5227678)"
node/3172401652,40.4089783,-3.5235999,"(40.408978300000001, -3.5235998999999998)"
node/3172401653,40.4089828,-3.5223621,"(40.408982799999997, -3.5223621000000001)"
node/3172401654,40.4089985,-3.5218887,"(40.408998500000003, -3.5218886999999999)"
node/3172401655,40.4090074,-3.5254729,"(40.4090074, -3.5254729)"
node/3172401656,40.4090388,-3.5209861,"(40.409038799999998, -3.5209861)"
node/3172401657,40.4090522,-3.5232089,"(40.409052199999998, -3.5232089000000002)"
node/3172401658,40.4090746,-3.5250701,"(40.409074599999997, -3.5250701000000002)"
node/3172401659,40.4091328,-3.522759,"(40.409132800000002, -3.5227590000000002)"
node/3172401660,40.4091552,-3.524629,"(40.409155200000001, -3.524629)"
node/3172401761,40.4092156,-3.5223327,"(40.409215600000003, -3.5223327000000002)"
node/3172401762,40.4092246,-3.5205127,"(40.409224600000002, -3.5205126999999998)"
node/3172401763,40.4092351,-3.5242063,"(40.409235099999997, -3.5242062999999999)"
node/3172401764,40.4093007,-3.5219211,"(40.409300700000003, -3.5219211000000001)"
node/3172401765,40.4093205,-3.5237697,"(40.4093205, -3.5237696999999999)"
node/3172401766,40.4093746,-3.5200422,"(40.4093746, -3.5200421999999998)"
node/3172401767,40.4093835,-3.5214771,"(40.409383499999997, -3.5214770999999998)"
node/3172401768,40.4094139,-3.5233372,"(40.409413899999997, -3.5233371999999998)"
node/3172401769,40.4094619,-3.5210596,"(40.409461899999997, -3.5210596000000001)"
node/3172401770,40.4094741,-3.5228944,"(40.409474099999997, -3.5228944000000002)"
node/3172401771,40.4095067,-3.5195894,"(40.409506700000001, -3.5195894000000001)"
node/3172401772,40.4095515,-3.5205921,"(40.409551499999999, -3.5205921)"
node/3172401773,40.4095564,-3.5224536,"(40.4095564, -3.5224536)"
node/3172401775,40.4096403,-3.5229651,"(40.4096403, -3.5229651)"
node/3172401776,40.4096455,-3.5201363,"(40.409645500000003, -3.5201362999999999)"
node/3172401777,40.4096941,-3.5217031,"(40.409694100000003, -3.5217030999999999)"
node/3172401780,40.409778,-3.5212748,"(40.409778000000003, -3.5212748)"
node/3172401781,40.409786,-3.5225721,"(40.409785999999997, -3.5225721000000001)"
node/3172401784,40.409873,-3.5207405,"(40.409872999999997, -3.5207405000000001)"
node/3172401786,40.4099395,-3.5213309,"(40.4099395, -3.5213309000000002)"
node/3172401788,40.409949,-3.5202706,"(40.409948999999997, -3.5202705999999999)"
node/3172401790,40.4099712,-3.5221896,"(40.409971200000001, -3.5221895999999999)"
node/3172401794,40.4101154,-3.5209354,"(40.410115400000002, -3.5209353999999999)"
node/3172401798,40.4101754,-3.5218881,"(40.4101754, -3.5218881)"
node/3172401802,40.4102419,-3.5205222,"(40.410241900000003, -3.5205221999999998)"
node/3172401811,40.4104461,-3.5216365,"(40.410446100000001, -3.5216365000000001)"
node/3172401824,40.4107564,-3.5214453,"(40.410756399999997, -3.5214452999999999)"
node/3172401840,40.4110841,-3.5213663,"(40.411084099999997, -3.5213662999999999)"
node/3172401857,40.4114212,-3.5214037,"(40.411421199999999, -3.5214037)"
node/3172402173,40.4118154,-3.5216112,"(40.411815400000002, -3.5216112000000002)"
node/3172402183,40.4121511,-3.5219548,"(40.412151100000003, -3.5219548000000001)"
node/3172402190,40.4124824,-3.5223155,"(40.412482400000002, -3.5223154999999999)"
node/3172402196,40.4129186,-3.5222617,"(40.412918599999998, -3.5222617000000001)"
node/3172402204,40.4169508,-3.5263577,"(40.416950800000002, -3.5263577000000002)"
node/3172402205,40.4171424,-3.5267175,"(40.417142400000003, -3.5267175000000002)"
node/3172402206,40.4172891,-3.527004,"(40.417289099999998, -3.5270039999999998)"
node/3172402208,40.4176917,-3.5276778,"(40.417691699999999, -3.5276778000000002)"
node/3172402210,40.4178469,-3.527911,"(40.417846900000001, -3.527911)"
node/3172402211,40.4180608,-3.5282507,"(40.418060799999999, -3.5282507000000001)"
node/3172402212,40.4182327,-3.5285114,"(40.418232699999997, -3.5285114000000002)"
node/3172402213,40.4184242,-3.528785,"(40.418424199999997, -3.5287850000000001)"
node/3172402214,40.4186185,-3.5290494,"(40.418618500000001, -3.5290493999999999)"
node/3172402215,40.4187918,-3.5293303,"(40.418791800000001, -3.5293302999999998)"
node/3172402216,40.4189568,-3.5295727,"(40.418956799999997, -3.5295727000000001)"
node/3172402217,40.4191343,-3.5298315,"(40.419134300000003, -3.5298314999999998)"
node/3172402218,40.419344,-3.5301382,"(40.419344000000002, -3.5301382000000001)"
node/3172402219,40.4195117,-3.5303842,"(40.419511700000001, -3.5303841999999999)"
node/3172402220,40.4196847,-3.5306403,"(40.419684699999998, -3.5306403)"
node/3172402221,40.4198704,-3.5309172,"(40.419870400000001, -3.5309172000000002)"
node/3172402222,40.4200399,-3.5311579,"(40.420039899999999, -3.5311579000000002)"
node/3181748378,40.4465725,-3.5340078,"(40.446572500000002, -3.5340077999999999)"
node/3181748381,40.4467982,-3.5348443,"(40.446798200000003, -3.5348443000000001)"
node/3181748385,40.4470916,-3.5354591,"(40.4470916, -3.5354591000000002)"
node/3181748387,40.4471961,-3.5364159,"(40.447196099999999, -3.5364159000000002)"
node/3181748389,40.4472069,-3.5358987,"(40.447206899999998, -3.5358987000000002)"
node/3181748391,40.447328,-3.5363051,"(40.447327999999999, -3.5363050999999999)"
node/3181748392,40.4473799,-3.5372315,"(40.447379900000001, -3.5372314999999999)"
node/3181748393,40.4474318,-3.5367096,"(40.447431799999997, -3.5367096)"
node/3181748394,40.4474563,-3.5376739,"(40.447456299999999, -3.5376739000000001)"
node/3181748395,40.4475111,-3.5371084,"(40.4475111, -3.5371084000000002)"
node/3181748396,40.4475111,-3.5380917,"(40.4475111, -3.5380916999999998)"
node/3181748397,40.4475522,-3.5385151,"(40.447552199999997, -3.5385151000000001)"
node/3181748398,40.4475948,-3.5375583,"(40.447594799999997, -3.5375583000000002)"
node/3181748399,40.4476012,-3.5389329,"(40.447601200000001, -3.5389328999999998)"
node/3181748400,40.4476517,-3.5393525,"(40.447651700000002, -3.5393525000000001)"
node/3181748401,40.4476661,-3.5380093,"(40.447666099999999, -3.5380093000000001)"
node/3181748402,40.4477,-3.5397656,"(40.447699999999998, -3.5397656)"
node/3181748403,40.4477389,-3.5401521,"(40.447738899999997, -3.5401520999999998)"
node/3181748404,40.4477454,-3.5384848,"(40.447745400000002, -3.5384848)"
node/3181748405,40.4478391,-3.5389414,"(40.447839100000003, -3.5389414000000001)"
node/3181748406,40.4479076,-3.5396339,"(40.447907600000001, -3.5396339000000001)"
node/3181748407,40.4479703,-3.540028,"(40.447970300000001, -3.540028)"
node/3181748408,40.4480028,-3.5394028,"(40.448002799999998, -3.5394028)"
node/3181760026,40.4477958,-3.5406241,"(40.447795800000002, -3.5406241000000001)"
node/3181760027,40.4478555,-3.5410282,"(40.447855500000003, -3.5410282)"
node/3181760028,40.4479215,-3.5414508,"(40.4479215, -3.5414507999999998)"
node/3181760029,40.4479821,-3.5418761,"(40.447982099999997, -3.5418761000000001)"
node/3181760030,40.4480257,-3.5421787,"(40.448025700000002, -3.5421787)"
node/3181760031,40.4480403,-3.5426963,"(40.448040300000002, -3.5426962999999998)"
node/3181760032,40.4480888,-3.5430801,"(40.448088800000001, -3.5430801000000001)"
node/3181760033,40.4481627,-3.5435245,"(40.448162699999997, -3.5435245000000002)"
node/3181760034,40.4481942,-3.5439466,"(40.448194200000003, -3.5439465999999999)"
node/3181760035,40.4482281,-3.5425154,"(40.448228100000001, -3.5425154000000001)"
node/3181760036,40.4482306,-3.5443766,"(40.448230600000002, -3.5443766000000001)"
node/3181760037,40.4482449,-3.5405212,"(40.448244899999999, -3.5405212000000001)"
node/3181760038,40.4482669,-3.5447604,"(40.4482669, -3.5447603999999999)"
node/3181760039,40.448381,-3.544771,"(40.448380999999998, -3.5447709999999999)"
node/3181760040,40.4483857,-3.5451962,"(40.448385700000003, -3.5451961999999999)"
node/3181760041,40.4484045,-3.5456183,"(40.448404500000002, -3.5456183000000001)"
node/3181760042,40.4484527,-3.5460512,"(40.448452699999997, -3.5460512)"
node/3181760043,40.4484875,-3.5442285,"(40.448487499999999, -3.5442285)"
node/3181760044,40.4484963,-3.5464656,"(40.448496300000002, -3.5464655999999999)"
node/3181760045,40.4485186,-3.5427121,"(40.4485186, -3.5427121000000001)"
node/3181760046,40.4485445,-3.5468768,"(40.448544499999997, -3.5468768000000002)"
node/3181760047,40.448588,-3.5473206,"(40.448588000000001, -3.5473205999999999)"
node/3181760048,40.4486222,-3.5477396,"(40.448622200000003, -3.5477395999999999)"
node/3181760049,40.4487175,-3.548559,"(40.448717500000001, -3.548559)"
node/3181760050,40.4487563,-3.5489146,"(40.448756299999999, -3.5489145999999998)"
node/3181760051,40.4487988,-3.5494051,"(40.448798799999999, -3.5494051)"
node/3181760052,40.4488304,-3.542759,"(40.448830399999999, -3.5427590000000002)"
node/3181760053,40.4488453,-3.549823,"(40.448845300000002, -3.549823)"
node/3181760054,40.4488903,-3.5502333,"(40.448890300000002, -3.5502332999999999)"
node/3181760055,40.4489469,-3.5506531,"(40.448946900000003, -3.5506530999999999)"
node/3181760056,40.4489847,-3.5510424,"(40.448984699999997, -3.5510424)"
node/3181760057,40.4490413,-3.551508,"(40.449041299999998, -3.5515080000000001)"
node/3181760058,40.4490779,-3.5416563,"(40.449077899999999, -3.5416563000000001)"
node/3181760059,40.4490834,-3.5519202,"(40.449083399999999, -3.5519202000000001)"
node/3181760060,40.4491339,-3.5426368,"(40.4491339, -3.5426367999999999)"
node/3181760061,40.4491357,-3.5523286,"(40.449135699999999, -3.5523286000000001)"
node/3181760062,40.4491866,-3.5527618,"(40.449186599999997, -3.5527617999999999)"
node/3181760063,40.449233,-3.5531836,"(40.449233, -3.5531836000000001)"
node/3181760064,40.4492766,-3.5536167,"(40.449276599999997, -3.5536167000000001)"
node/3181760065,40.4492921,-3.5419654,"(40.449292100000001, -3.5419654)"
node/3181760066,40.4493075,-3.5423223,"(40.449307500000003, -3.5423222999999999)"
node/3181760067,40.4493651,-3.5544465,"(40.449365100000001, -3.5544465000000001)"
node/3181760068,40.4494109,-3.5548712,"(40.449410899999997, -3.5548712)"
node/3181760069,40.4494469,-3.5552904,"(40.449446899999998, -3.5552904000000001)"
node/3181760070,40.4494545,-3.5420205,"(40.449454500000002, -3.5420205)"
node/3181760071,40.4494844,-3.5557078,"(40.449484400000003, -3.5557078)"
node/3181760072,40.4495163,-3.5561434,"(40.449516299999999, -3.5561433999999998)"
node/3181760073,40.4495537,-3.5565717,"(40.449553700000003, -3.5565717000000001)"
node/3181760074,40.4496042,-3.5569961,"(40.449604200000003, -3.5569961000000001)"
node/3181760075,40.4496325,-3.5574033,"(40.4496325, -3.5574032999999998)"
node/3181760076,40.4496509,-3.5585369,"(40.449650900000002, -3.5585369)"
node/3181760077,40.4496585,-3.5590988,"(40.449658499999998, -3.5590988000000001)"
node/3181760078,40.4496738,-3.559785,"(40.449673799999999, -3.5597850000000002)"
node/3181760079,40.4496951,-3.5606319,"(40.4496951, -3.5606319000000002)"
node/3181760080,40.449705,-3.561219,"(40.449705000000002, -3.5612189999999999)"
node/3181760081,40.4497132,-3.5616473,"(40.449713199999998, -3.5616473000000002)"
node/3181760082,40.4497226,-3.5620725,"(40.449722600000001, -3.5620725000000002)"
node/3181760083,40.4497308,-3.5624987,"(40.449730799999998, -3.5624986999999999)"
node/3181760084,40.4497375,-3.5629247,"(40.449737499999998, -3.5629246999999999)"
node/3181768287,40.4475449,-3.5355779,"(40.447544899999997, -3.5355778999999998)"
node/3273205648,40.3559464,-3.7216391,"(40.355946400000001, -3.7216391)"
node/3273205649,40.3562546,-3.7215988,"(40.3562546, -3.7215988000000002)"
node/3273205650,40.3565321,-3.7215659,"(40.356532100000003, -3.7215658999999999)"
node/3273205651,40.3567847,-3.7215316,"(40.356784699999999, -3.7215316000000001)"
node/3273205652,40.3571589,-3.7214674,"(40.357158900000002, -3.7214673999999999)"
node/3273213204,40.3686141,-3.7201372,"(40.368614100000002, -3.7201371999999999)"
node/3273213206,40.3690299,-3.7201117,"(40.369029900000001, -3.7201116999999999)"
node/3273213207,40.3697003,-3.7200097,"(40.369700299999998, -3.7200096999999999)"
node/3273213208,40.3705883,-3.7199026,"(40.370588300000001, -3.7199026000000002)"
node/3273213209,40.3710876,-3.7198745,"(40.371087600000003, -3.7198745)"
node/3273213218,40.3741303,-3.719316,"(40.374130299999997, -3.7193160000000001)"
node/3273213365,40.3899671,-3.7116173,"(40.3899671, -3.7116172999999999)"
node/3273213366,40.3900604,-3.711363,"(40.390060400000003, -3.711363)"
node/3273213383,40.3915445,-3.7079323,"(40.391544500000002, -3.7079323)"
node/3273213385,40.391691,-3.7077321,"(40.391691000000002, -3.7077320999999999)"
node/3273213388,40.3918465,-3.7075292,"(40.3918465, -3.7075292000000002)"
node/3273213389,40.3920321,-3.7072697,"(40.392032100000002, -3.7072696999999999)"
node/3273213392,40.3922225,-3.7070848,"(40.392222500000003, -3.7070848000000001)"
node/3273213394,40.392422,-3.7068833,"(40.392422000000003, -3.7068832999999999)"
node/3273213395,40.3926253,-3.706702,"(40.392625299999999, -3.7067019999999999)"
node/3273213399,40.3939424,-3.7054999,"(40.3939424, -3.7054999)"
node/3273213400,40.3942109,-3.7052061,"(40.394210899999997, -3.7052060999999998)"
node/3273213401,40.3944501,-3.704976,"(40.3944501, -3.7049759999999998)"
node/3273213402,40.3946329,-3.7048031,"(40.394632899999998, -3.7048030999999999)"
node/3273213403,40.3947953,-3.7046486,"(40.394795299999998, -3.7046486000000001)"
node/3273213416,40.3959807,-3.7035579,"(40.395980700000003, -3.7035578999999998)"
node/3273213421,40.396016,-3.7032183,"(40.396016000000003, -3.7032183000000001)"
node/3273213496,40.4248848,-3.730776,"(40.424884800000001, -3.7307760000000001)"
node/3273213497,40.4250543,-3.7310534,"(40.425054299999999, -3.7310534)"
node/3273213498,40.4253012,-3.7314558,"(40.4253012, -3.7314558)"
node/3273213505,40.4256691,-3.7320412,"(40.4256691, -3.7320411999999998)"
node/3273213511,40.4258,-3.7322405,"(40.425800000000002, -3.7322405000000001)"
node/3273213521,40.4268884,-3.7339763,"(40.426888400000003, -3.7339763000000001)"
node/3273213526,40.4271987,-3.7343227,"(40.427198699999998, -3.7343226999999999)"
node/3273213527,40.4273712,-3.7344672,"(40.427371200000003, -3.7344672000000001)"
node/3273213528,40.427511,-3.7345857,"(40.427511000000003, -3.7345856999999998)"
node/3273213551,40.4299752,-3.7365729,"(40.429975200000001, -3.7365729000000001)"
node/3273213554,40.4302746,-3.7367448,"(40.430274599999997, -3.7367447999999999)"
node/3273213666,40.4311732,-3.7370675,"(40.431173200000003, -3.7370675000000002)"
node/3273213667,40.4315082,-3.7371614,"(40.431508200000003, -3.7371614000000002)"
node/3273213668,40.431769,-3.7372295,"(40.431769000000003, -3.7372295000000002)"
node/3273213680,40.4323016,-3.7374284,"(40.432301600000002, -3.7374284000000002)"
node/3273213703,40.4326689,-3.7375334,"(40.432668900000003, -3.7375333999999998)"
node/3273213728,40.4334595,-3.7377488,"(40.433459499999998, -3.7377487999999999)"
node/3273213730,40.4339778,-3.7384056,"(40.433977800000001, -3.7384056000000001)"
node/3273213733,40.4342603,-3.738041,"(40.434260299999998, -3.7380409999999999)"
node/3273213734,40.4343287,-3.7384968,"(40.434328700000002, -3.7384968000000001)"
node/3273213739,40.4352395,-3.7381022,"(40.435239500000002, -3.7381022000000002)"
node/3273213754,40.436736,-3.7377787,"(40.436736000000003, -3.7377786999999998)"
node/3273213760,40.4370971,-3.7377012,"(40.437097100000003, -3.7377012000000001)"
node/3273213867,40.437496,-3.7376507,"(40.437496000000003, -3.7376507000000001)"
node/3273213870,40.4378325,-3.7377519,"(40.437832499999999, -3.7377519000000001)"
node/3273213874,40.4379757,-3.737677,"(40.437975700000003, -3.7376770000000001)"
node/3273213879,40.4383608,-3.737759,"(40.438360799999998, -3.7377590000000001)"
node/3273213888,40.4394259,-3.73821,"(40.439425900000003, -3.73821)"
node/3273213890,40.4397114,-3.7383587,"(40.4397114, -3.7383587)"
node/3273213894,40.4401074,-3.7385742,"(40.440107400000002, -3.7385742)"
node/3273213899,40.4412758,-3.7388285,"(40.4412758, -3.7388284999999999)"
node/3273213901,40.4420815,-3.7388937,"(40.4420815, -3.7388937000000002)"
node/3273213903,40.4425158,-3.7389601,"(40.442515800000002, -3.7389600999999999)"
node/3273213905,40.4429571,-3.7389978,"(40.442957100000001, -3.7389977999999999)"
node/3273213908,40.4437699,-3.7390907,"(40.443769899999999, -3.7390907000000002)"
node/3273213909,40.4444492,-3.7398495,"(40.444449200000001, -3.7398495)"
node/3273213912,40.4459528,-3.7396382,"(40.445952800000001, -3.7396381999999999)"
node/3273213914,40.446348,-3.739798,"(40.446348, -3.739798)"
node/3273213917,40.4474974,-3.7404429,"(40.447497400000003, -3.7404429000000001)"
node/3273213919,40.4479236,-3.7406814,"(40.447923600000003, -3.7406814000000002)"
node/3273213921,40.4482472,-3.7408634,"(40.448247199999997, -3.7408633999999998)"
node/3273213924,40.4486651,-3.7410407,"(40.448665099999999, -3.7410407000000001)"
node/3273213927,40.4490209,-3.7411725,"(40.449020900000001, -3.7411724999999998)"
node/3273213929,40.4494292,-3.741331,"(40.449429199999997, -3.7413310000000002)"
node/3273213946,40.4524538,-3.7431068,"(40.452453800000001, -3.7431068000000001)"
node/3273213951,40.452874,-3.7432268,"(40.452874000000001, -3.7432268)"
node/3273213955,40.4532871,-3.7417387,"(40.453287099999997, -3.7417387)"
